x,y,labels
-21.931276321411133,-2.613459587097168,0
-8.441841125488281,-6.520811557769775,0
13.56392765045166,-20.301029205322266,0
-18.95226287841797,-11.910253524780273,0
-18.601613998413086,-11.868061065673828,0
-4.94246768951416,-5.272793769836426,0
-21.81247901916504,-0.9051769375801086,0
6.219645023345947,-5.134684085845947,0
-21.682981491088867,4.070333480834961,0
24.661958694458008,-18.365787506103516,0
18.855886459350586,3.510756731033325,0
1.8377633094787598,-0.28586649894714355,0
-16.980138778686523,-0.35009920597076416,0
-22.310977935791016,-0.8595453500747681,0
13.907665252685547,0.01693083345890045,0
15.298938751220703,-13.709527969360352,0
12.2635498046875,-6.442248821258545,0
-23.78606605529785,3.0455634593963623,0
21.534467697143555,-7.222429275512695,0
4.60605001449585,2.4209415912628174,0
-20.043479919433594,3.541872501373291,0
-4.220202445983887,4.8948588371276855,0
-20.923921585083008,3.759106397628784,0
-4.734570503234863,4.059299945831299,0
-2.1953752040863037,3.547652006149292,0
14.58199691772461,-0.06118971109390259,0
-0.3187674880027771,6.0472307205200195,0
-1.276044249534607,5.260439872741699,0
-11.036040306091309,4.960316181182861,0
24.01934051513672,-6.054039001464844,0
-2.7542946338653564,1.9511256217956543,0
19.160106658935547,-10.54201889038086,0
11.039163589477539,1.1608988046646118,0
-0.3415535092353821,3.280007839202881,0
-1.9586806297302246,3.9822545051574707,0
19.577537536621094,-10.783629417419434,0
25.069772720336914,5.277200698852539,0
25.811582565307617,5.112027168273926,0
13.953619003295898,-1.3511980772018433,0
2.342517614364624,-1.1403110027313232,0
-3.688812017440796,5.972606658935547,0
-11.834465026855469,4.084164619445801,0
13.489632606506348,-6.7817182540893555,0
8.309341430664062,13.217884063720703,0
-20.759164810180664,16.19173812866211,0
-17.91536521911621,6.130594730377197,1
-18.954639434814453,6.718079566955566,1
-14.929974555969238,7.091132164001465,1
-2.0373034477233887,6.741750240325928,1
-0.4679315984249115,-13.763961791992188,1
-13.524641990661621,10.089351654052734,1
-13.87292194366455,9.712153434753418,1
-1.2775976657867432,-7.947903156280518,1
-1.9553741216659546,-8.440479278564453,1
-13.479584693908691,10.140937805175781,1
7.681763172149658,12.962669372558594,1
-8.145649909973145,-11.296476364135742,1
-0.17462599277496338,-13.017823219299316,1
8.863608360290527,-12.367447853088379,1
8.47465705871582,-11.993734359741211,1
10.624300003051758,6.366375923156738,1
-5.915966510772705,-12.018340110778809,1
-19.65378761291504,6.813211917877197,1
7.30813455581665,12.503705978393555,1
10.161428451538086,6.305708408355713,1
4.8793625831604,9.191120147705078,1
4.899534702301025,9.22382926940918,1
-6.397017955780029,-13.989996910095215,1
-4.143482685089111,-7.6822614669799805,1
-7.154547214508057,-13.573599815368652,1
-0.9536707997322083,-12.530180931091309,1
8.14877986907959,-11.70572280883789,1
-3.0172500610351562,-11.190723419189453,1
28.133747100830078,10.074670791625977,1
-5.15716552734375,-8.457642555236816,1
15.30624771118164,17.79425048828125,1
15.846888542175293,17.067434310913086,1
15.798182487487793,16.805343627929688,1
16.080686569213867,17.53910255432129,1
27.90367889404297,9.97900104522705,1
14.662550926208496,16.826522827148438,1
20.13695526123047,-11.117471694946289,1
12.270866394042969,5.939584732055664,1
11.526789665222168,6.223033428192139,1
-4.530760765075684,-11.870080947875977,1
-0.7007473111152649,-12.255602836608887,1
23.56587791442871,2.7125954627990723,1
-6.501611232757568,-12.492401123046875,1
-25.633481979370117,2.1224005222320557,1
24.578170776367188,22.78086280822754,1
24.041776657104492,19.338651657104492,1
24.795814514160156,24.048816680908203,1
23.45046043395996,19.08915901184082,1
24.78070640563965,24.449155807495117,1
13.175196647644043,8.781920433044434,1
2.7720234394073486,-8.838141441345215,1
-4.996873378753662,-14.430408477783203,1
23.01021385192871,19.575214385986328,1
21.55274772644043,12.301676750183105,1
21.551040649414062,12.576925277709961,1
2.819234848022461,-8.773476600646973,1
2.3482882976531982,-14.030616760253906,1
23.644351959228516,18.15962028503418,1
-4.96179723739624,-11.711328506469727,1
2.6314733028411865,-14.152128219604492,1
24.7003116607666,23.262126922607422,1
22.26671600341797,19.792781829833984,1
24.947277069091797,16.328664779663086,1
-5.010300636291504,-13.109177589416504,1
17.53003692626953,-0.9962949156761169,1
17.381366729736328,-0.9451215267181396,1
24.55104637145996,17.109329223632812,1
21.381389617919922,14.962824821472168,1
21.390323638916016,14.341236114501953,1
16.132570266723633,-6.764153003692627,1
-6.014681339263916,-0.8175118565559387,2
-7.977060794830322,-2.1561520099639893,2
-9.517748832702637,-1.6599242687225342,2
-8.587080001831055,-1.0621556043624878,2
-8.381032943725586,0.4419914484024048,2
-10.907570838928223,-11.165985107421875,2
-20.544878005981445,16.08372688293457,2
-11.081218719482422,16.584421157836914,2
-2.794496774673462,7.596661567687988,2
-6.936928749084473,18.79851722717285,2
-10.093539237976074,19.133596420288086,2
-11.50990104675293,20.259326934814453,2
-10.688464164733887,18.03022003173828,2
-7.673643589019775,19.82416343688965,2
-7.894432544708252,19.355867385864258,2
4.832433223724365,15.882647514343262,2
-9.079864501953125,22.643083572387695,2
-9.102086067199707,22.77770233154297,2
-9.059460639953613,21.64598274230957,2
5.5837178230285645,15.477252006530762,2
3.2036190032958984,20.213001251220703,2
1.4814279079437256,21.69093132019043,2
2.4158666133880615,20.901142120361328,2
1.0033611059188843,21.915071487426758,2
3.103839635848999,23.526500701904297,2
3.4731545448303223,18.76848793029785,2
4.735466957092285,20.86824607849121,2
4.035061836242676,23.84789276123047,2
4.256664276123047,23.339384078979492,2
0.8554280400276184,19.555421829223633,2
3.4351022243499756,20.93722915649414,2
4.187023162841797,21.05284309387207,2
4.229109764099121,22.130752563476562,2
10.415121078491211,21.253616333007812,2
10.064310073852539,21.208608627319336,2
-14.67241382598877,14.566302299499512,2
-14.572373390197754,14.754273414611816,2
-9.074361801147461,18.508970260620117,2
2.3085618019104004,29.765911102294922,2
3.020110607147217,29.628311157226562,2
4.0042290687561035,29.02367401123047,2
13.002285957336426,10.659456253051758,2
1.7352287769317627,29.20188331604004,2
4.183475494384766,28.929912567138672,2
10.996418952941895,30.795211791992188,2
10.375075340270996,30.68659019470215,2
0.03953339159488678,27.31623077392578,2
11.033719062805176,30.799074172973633,2
0.7047842144966125,27.233272552490234,2
5.284260272979736,29.706926345825195,2
5.491857051849365,29.831905364990234,2
-5.5948638916015625,26.171974182128906,2
-5.642363548278809,26.51668357849121,2
-8.076653480529785,27.451461791992188,2
-1.9360511302947998,12.809433937072754,2
-3.7615692615509033,14.627888679504395,2
-2.282536745071411,14.501461029052734,2
-0.07624568045139313,16.493722915649414,2
3.156130313873291,16.7821044921875,2
3.9525201320648193,16.63265037536621,2
9.572148323059082,21.129974365234375,2
-4.856771945953369,27.940223693847656,2
-4.995288848876953,27.683366775512695,2
-4.302164077758789,12.470561981201172,2
-4.1497626304626465,11.883964538574219,2
-4.694446563720703,14.984067916870117,2
-15.170788764953613,0.599966287612915,2
-5.982846260070801,9.725065231323242,2
-6.437350749969482,9.550291061401367,2
-9.460198402404785,-6.1904730796813965,2
1.4531618356704712,16.64744758605957,2
1.8345136642456055,17.015329360961914,2
-3.7586870193481445,11.491596221923828,2
-13.024964332580566,3.3032782077789307,2
-4.463837623596191,17.537425994873047,2
-5.715365409851074,18.1895809173584,2
-13.947330474853516,1.4781156778335571,2
-9.114663124084473,12.12403678894043,2
-15.17025375366211,21.72788429260254,2
-14.820320129394531,22.08580207824707,2
-13.138145446777344,-5.355167388916016,2
-3.5185980796813965,18.129976272583008,2
-15.44250202178955,22.893070220947266,2
-16.495616912841797,22.868024826049805,2
-23.284923553466797,10.609675407409668,2
-16.155616760253906,22.34544563293457,2
-16.218976974487305,21.42547035217285,2
-25.709707260131836,4.309096813201904,2
-7.374881267547607,14.481054306030273,2
-19.558313369750977,0.8695425987243652,2
-19.778892517089844,-0.14241476356983185,2
-11.968387603759766,-6.360827922821045,2
-11.824055671691895,20.339473724365234,2
-4.377060890197754,17.23857307434082,2
-11.308440208435059,14.289959907531738,2
-12.59356689453125,-5.876949310302734,2
-10.520737648010254,14.562646865844727,2
-21.840909957885742,10.251104354858398,2
-8.846128463745117,12.544723510742188,2
-20.833791732788086,14.095599174499512,2
1.4694244861602783,26.66218376159668,2
2.785588026046753,27.26497459411621,2
0.4096229076385498,24.005992889404297,2
-4.598004341125488,22.342100143432617,2
-4.2636237144470215,21.700218200683594,2
-8.408787727355957,27.418237686157227,2
-4.869650363922119,22.18059730529785,2
-20.591964721679688,15.402949333190918,2
-18.633800506591797,14.705595970153809,2
-6.850194931030273,14.793987274169922,2
-9.14307975769043,-11.2056245803833,2
-33.3480224609375,-9.846366882324219,3
-43.89640426635742,-7.84490966796875,3
-4.8481268882751465,-10.126795768737793,3
-8.42138957977295,0.7635636329650879,3
-27.451353073120117,-1.278062343597412,3
-6.500125885009766,1.9729689359664917,3
-6.473939418792725,0.02195490337908268,3
-6.617449760437012,2.765732765197754,3
-8.29931354522705,-1.7566161155700684,3
-9.176935195922852,-2.7224907875061035,3
-5.94833517074585,-1.5452827215194702,3
0.7286494374275208,6.259037971496582,3
-5.225548267364502,-17.381332397460938,3
-5.231389999389648,-17.276891708374023,3
-13.858110427856445,-0.617479145526886,3
-40.074222564697266,-4.518576622009277,3
-35.640411376953125,-2.051149845123291,3
-35.017974853515625,-11.66472339630127,3
-37.704647064208984,-10.279817581176758,3
-31.090791702270508,-7.53961181640625,3
-34.78938674926758,-6.304419994354248,3
-40.1992073059082,0.9971712231636047,3
-34.8122673034668,-8.053869247436523,3
-36.224945068359375,-14.170915603637695,3
-39.01982879638672,-12.075605392456055,3
-39.12482833862305,-13.085442543029785,3
-35.330726623535156,-16.375843048095703,3
-35.68561553955078,-16.396976470947266,3
-41.131927490234375,-7.078851222991943,3
-42.559417724609375,-0.9230362176895142,3
-40.12251281738281,-14.814244270324707,3
-39.27288055419922,-13.713366508483887,3
-39.23869323730469,-14.454974174499512,3
-15.113914489746094,-2.9018137454986572,3
-37.4767951965332,-11.362560272216797,3
-46.99661636352539,1.1164138317108154,3
-35.82231903076172,-15.385190963745117,3
-30.514965057373047,-6.663561820983887,3
-32.883888244628906,-8.471355438232422,3
-44.22611999511719,0.24080461263656616,3
-32.197566986083984,-10.423381805419922,3
-32.68687438964844,-11.068979263305664,3
-3.1152477264404297,-27.225313186645508,3
-2.9974586963653564,-27.209102630615234,3
-33.04298400878906,-12.022693634033203,3
-2.2840168476104736,-27.057525634765625,3
-14.809850692749023,-2.319364547729492,3
-1.7417677640914917,-26.942434310913086,3
-44.42124557495117,-5.0285964012146,3
-43.08292007446289,-2.4134552478790283,3
-29.23921775817871,-15.407183647155762,3
-29.824520111083984,-15.331535339355469,3
-29.438207626342773,-15.424657821655273,3
-35.546142578125,-7.355695724487305,3
-41.99728775024414,-2.997596502304077,3
-43.70661544799805,2.4399118423461914,3
-32.68467330932617,-12.894858360290527,3
-41.58930969238281,-4.065618991851807,3
-9.09737491607666,4.9662017822265625,3
-42.80120849609375,1.7025806903839111,3
-46.21464538574219,1.935159683227539,3
-45.82736587524414,2.404104232788086,3
-34.64301300048828,-11.815995216369629,3
-36.01203536987305,-16.465824127197266,3
-40.74711227416992,-7.000169277191162,3
-38.07343673706055,-11.808467864990234,3
-48.06235885620117,-2.418466567993164,3
-49.16537094116211,1.4716393947601318,3
-44.7631721496582,0.996322751045227,3
-31.149654388427734,-6.926670074462891,3
-36.48503112792969,-3.85239839553833,3
-36.95597839355469,-3.958158493041992,3
-34.6681022644043,-8.370879173278809,3
-51.27051544189453,-1.899524450302124,3
-29.132829666137695,-9.887351036071777,3
-35.03902816772461,-2.5348904132843018,3
-50.17237091064453,2.084453821182251,3
-49.54944610595703,1.6940702199935913,3
-7.3663811683654785,-5.821528911590576,3
-35.63380813598633,-0.36481958627700806,3
-35.2824592590332,1.6988335847854614,3
-32.92898941040039,-5.376562595367432,3
-35.28485870361328,2.332139253616333,3
-39.54789352416992,-6.902817249298096,3
-37.997718811035156,-9.962953567504883,3
-30.299684524536133,-4.3034443855285645,3
-38.35988235473633,-8.8148775100708,3
-46.305572509765625,0.12306103110313416,3
-33.522464752197266,-4.134493827819824,3
-44.704681396484375,1.982364296913147,3
-47.23796844482422,-6.310610294342041,3
-46.06776428222656,-6.562801837921143,3
-47.05002212524414,-2.7185535430908203,3
-48.70530700683594,-1.3946027755737305,3
-50.189205169677734,-3.859797477722168,3
-50.79566192626953,-2.7607898712158203,3
-51.02587127685547,-3.269437789916992,3
-46.467227935791016,-7.909042835235596,3
13.953569412231445,10.039273262023926,3
-48.80671310424805,-3.8386073112487793,3
-47.54011154174805,-1.2934632301330566,3
-51.250301361083984,-1.5249987840652466,3
-41.02637481689453,-0.5276273488998413,3
-45.98914337158203,-4.540449142456055,3
-29.006364822387695,-9.943476676940918,3
-46.08584213256836,-6.471227169036865,3
24.464033126831055,-17.054344177246094,3
-32.19063186645508,2.0960164070129395,3
-45.08052062988281,-2.460977077484131,3
-40.19358825683594,0.8008731603622437,3
-44.952877044677734,-0.6838306188583374,3
-29.51219940185547,-6.209939002990723,3
-44.6113166809082,-2.920177459716797,3
-45.75507354736328,-1.2460222244262695,3
-17.31147575378418,2.544034957885742,3
-34.21283721923828,-4.300507545471191,3
-18.524641036987305,-3.5551302433013916,3
-18.379444122314453,-3.6035232543945312,3
-17.300968170166016,2.650552749633789,3
34.772071838378906,3.4957125186920166,
34.43451690673828,7.019383907318115,
32.756202697753906,4.990756034851074,
33.22848892211914,1.9983857870101929,
29.669267654418945,4.993224143981934,
31.222389221191406,3.4976608753204346,
29.342130661010742,1.6696995496749878,
33.71879577636719,-0.9015617966651917,
28.229795455932617,3.2051336765289307,
32.6917610168457,-0.2500024735927582,
34.62257385253906,-1.7473423480987549,
33.85047912597656,-2.793334722518921,
25.580585479736328,-2.750413179397583,
25.80959701538086,-6.677103042602539,
33.062068939208984,-1.9742358922958374,
33.31037521362305,-5.743220329284668,
34.57228088378906,-5.279450416564941,
33.11664581298828,-3.635694980621338,
33.42224884033203,-4.701173305511475,
32.325782775878906,-4.33351469039917,
31.37693977355957,-4.7518157958984375,
32.431297302246094,-2.86185884475708,
32.29413986206055,-5.436743259429932,
35.17729568481445,-2.9205260276794434,
34.29983139038086,-3.955034017562866,
31.296539306640625,1.664231777191162,
25.602920532226562,-4.729580402374268,
26.05605125427246,-0.8630183935165405,
23.610034942626953,-3.950622797012329,
27.630891799926758,0.5779499411582947,
21.171724319458008,-4.804917812347412,
26.173051834106445,2.067866086959839,
21.877464294433594,0.6073542833328247,
32.08626937866211,-1.426011085510254,
21.432781219482422,-2.1980464458465576,
24.57575225830078,0.5977954268455505,
23.76243782043457,-1.5289689302444458,
29.907997131347656,-1.9819111824035645,
28.84382438659668,-2.495469093322754,
27.921010971069336,-1.5859791040420532,
29.12069320678711,-1.0164670944213867,
30.824636459350586,-1.3981467485427856,
30.095508575439453,-0.27751293778419495,
31.410085678100586,-0.24937666952610016,
31.472375869750977,-2.3514795303344727,
28.69882583618164,-3.777280330657959,
30.627836227416992,-2.879915952682495,
29.689016342163086,-3.289140224456787,
27.595727920532227,-3.027998924255371,
27.540987014770508,-4.345603942871094,
31.628711700439453,-3.538881301879883,
27.774229049682617,-5.641910552978516,
29.77110481262207,-4.453068256378174,
28.822919845581055,-4.98600435256958,
30.414609909057617,-5.299310684204102,
30.688003540039062,-3.992561101913452,
29.51809310913086,-7.481505393981934,
29.474578857421875,-5.903163433074951,
31.35293960571289,-5.872277736663818,
30.389265060424805,-6.574378490447998,
30.71868133544922,-7.994253158569336,
31.51383399963379,-6.970253944396973,
32.112770080566406,-8.143597602844238,
32.58447265625,-6.668520450592041,
34.064453125,-6.571659564971924,
33.40705871582031,-7.706185340881348,
26.92816734313965,-8.0690279006958,
35.50725555419922,-4.310244083404541,
26.300670623779297,-12.479138374328613,
30.682933807373047,-12.235605239868164,
28.96194839477539,-14.03771686553955,
34.91556930541992,-15.352309226989746,
28.504318237304688,-9.253252029418945,
31.634920120239258,-15.378043174743652,
36.82950210571289,-7.133424758911133,
37.7480354309082,-2.858680486679077,
37.7480354309082,-2.858680486679077,
37.7480354309082,-2.858680486679077,
36.82950210571289,-7.133424758911133,
36.34422302246094,-0.5663257241249084,
37.12064743041992,1.8906104564666748,
32.114173889160156,-10.415767669677734,
37.12064743041992,1.8906104564666748,
34.34082794189453,-10.154447555541992,
34.34082794189453,-10.154447555541992,
36.82950210571289,-7.133424758911133,
36.82950210571289,-7.133424758911133,
36.82950210571289,-7.133424758911133,
36.82950210571289,-7.133424758911133,
36.82950210571289,-7.133424758911133,
39.91752624511719,4.5122785568237305,
36.82950210571289,-7.133424758911133,
42.958961486816406,-0.27643880248069763,
43.22585678100586,-6.9546661376953125,
38.045169830322266,-10.903295516967773,
30.297996520996094,-10.009981155395508,
35.84616470336914,-12.492743492126465,
38.5224723815918,-13.935647964477539,
40.69145202636719,1.7032626867294312,
40.709747314453125,-8.221263885498047,
40.29278564453125,-5.0113067626953125,
41.1419677734375,-11.168561935424805,
40.68922424316406,-2.1619160175323486,
43.10162353515625,-3.766317367553711,
34.82430648803711,0.8480618596076965,
38.91908645629883,-0.2003280371427536,
33.117637634277344,-12.836819648742676,
36.98053741455078,5.274945259094238,
26.207908630371094,-9.905330657958984,
24.119407653808594,-8.543344497680664,
28.30474090576172,-11.3289155960083,
28.513912200927734,-6.703619480133057,
